tile_id,region_id,z,x,y,image_path,mask_path,non_background_ratio,pixel_hist_json,vector_source,zoom,crs
moscow_city_small_17_79238_40964,moscow_city_small,17,79238,40964,images/tiles/moscow_city_small_17_79238_40964.png,masks/tiles/moscow_city_small_17_79238_40964.png,0.667908,"{""0"": 21764, ""2"": 975, ""3"": 25507, ""4"": 17290}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79239_40964,moscow_city_small,17,79239,40964,images/tiles/moscow_city_small_17_79239_40964.png,masks/tiles/moscow_city_small_17_79239_40964.png,0.577042,"{""0"": 27719, ""2"": 1521, ""3"": 19162, ""4"": 17134}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79240_40964,moscow_city_small,17,79240,40964,images/tiles/moscow_city_small_17_79240_40964.png,masks/tiles/moscow_city_small_17_79240_40964.png,0.393234,"{""0"": 39765, ""2"": 1580, ""3"": 11407, ""4"": 12784}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79218_40965,moscow_city_small,17,79218,40965,images/tiles/moscow_city_small_17_79218_40965.png,masks/tiles/moscow_city_small_17_79218_40965.png,0.434433,"{""0"": 37065, ""3"": 13891, ""4"": 14580}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79219_40965,moscow_city_small,17,79219,40965,images/tiles/moscow_city_small_17_79219_40965.png,masks/tiles/moscow_city_small_17_79219_40965.png,0.559494,"{""0"": 28869, ""2"": 599, ""3"": 18689, ""4"": 17379}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79220_40965,moscow_city_small,17,79220,40965,images/tiles/moscow_city_small_17_79220_40965.png,masks/tiles/moscow_city_small_17_79220_40965.png,0.64772,"{""0"": 23087, ""2"": 7366, ""3"": 17582, ""4"": 17501}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79221_40965,moscow_city_small,17,79221,40965,images/tiles/moscow_city_small_17_79221_40965.png,masks/tiles/moscow_city_small_17_79221_40965.png,0.770905,"{""0"": 15014, ""2"": 6834, ""3"": 23152, ""4"": 20536}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79222_40965,moscow_city_small,17,79222,40965,images/tiles/moscow_city_small_17_79222_40965.png,masks/tiles/moscow_city_small_17_79222_40965.png,0.627136,"{""0"": 24436, ""2"": 1164, ""3"": 28679, ""4"": 11257}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79223_40965,moscow_city_small,17,79223,40965,images/tiles/moscow_city_small_17_79223_40965.png,masks/tiles/moscow_city_small_17_79223_40965.png,0.658646,"{""0"": 22371, ""2"": 6116, ""3"": 19649, ""4"": 17400}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79224_40965,moscow_city_small,17,79224,40965,images/tiles/moscow_city_small_17_79224_40965.png,masks/tiles/moscow_city_small_17_79224_40965.png,0.84523,"{""0"": 10143, ""2"": 8630, ""3"": 35050, ""4"": 11713}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79225_40965,moscow_city_small,17,79225,40965,images/tiles/moscow_city_small_17_79225_40965.png,masks/tiles/moscow_city_small_17_79225_40965.png,0.739197,"{""0"": 17092, ""2"": 244, ""3"": 28339, ""4"": 19861}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79226_40965,moscow_city_small,17,79226,40965,images/tiles/moscow_city_small_17_79226_40965.png,masks/tiles/moscow_city_small_17_79226_40965.png,0.792053,"{""0"": 13628, ""3"": 35491, ""4"": 16417}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79227_40965,moscow_city_small,17,79227,40965,images/tiles/moscow_city_small_17_79227_40965.png,masks/tiles/moscow_city_small_17_79227_40965.png,0.806137,"{""0"": 12705, ""3"": 35635, ""4"": 17196}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79228_40965,moscow_city_small,17,79228,40965,images/tiles/moscow_city_small_17_79228_40965.png,masks/tiles/moscow_city_small_17_79228_40965.png,0.73848,"{""0"": 17139, ""3"": 38230, ""4"": 10167}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79229_40965,moscow_city_small,17,79229,40965,images/tiles/moscow_city_small_17_79229_40965.png,masks/tiles/moscow_city_small_17_79229_40965.png,0.826782,"{""0"": 11352, ""2"": 17873, ""3"": 18181, ""4"": 18130}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79230_40965,moscow_city_small,17,79230,40965,images/tiles/moscow_city_small_17_79230_40965.png,masks/tiles/moscow_city_small_17_79230_40965.png,0.850616,"{""0"": 9790, ""2"": 11056, ""3"": 20752, ""4"": 23938}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79231_40965,moscow_city_small,17,79231,40965,images/tiles/moscow_city_small_17_79231_40965.png,masks/tiles/moscow_city_small_17_79231_40965.png,0.790695,"{""0"": 13717, ""2"": 5859, ""3"": 26388, ""4"": 19572}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79232_40965,moscow_city_small,17,79232,40965,images/tiles/moscow_city_small_17_79232_40965.png,masks/tiles/moscow_city_small_17_79232_40965.png,0.803116,"{""0"": 12903, ""2"": 7789, ""3"": 21475, ""4"": 23369}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79233_40965,moscow_city_small,17,79233,40965,images/tiles/moscow_city_small_17_79233_40965.png,masks/tiles/moscow_city_small_17_79233_40965.png,0.816467,"{""0"": 12028, ""2"": 20126, ""3"": 10835, ""4"": 22547}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79234_40965,moscow_city_small,17,79234,40965,images/tiles/moscow_city_small_17_79234_40965.png,masks/tiles/moscow_city_small_17_79234_40965.png,0.871704,"{""0"": 8408, ""2"": 4245, ""3"": 31697, ""4"": 21186}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79235_40965,moscow_city_small,17,79235,40965,images/tiles/moscow_city_small_17_79235_40965.png,masks/tiles/moscow_city_small_17_79235_40965.png,0.840714,"{""0"": 10439, ""2"": 1366, ""3"": 25975, ""4"": 27756}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79236_40965,moscow_city_small,17,79236,40965,images/tiles/moscow_city_small_17_79236_40965.png,masks/tiles/moscow_city_small_17_79236_40965.png,0.836365,"{""0"": 10724, ""2"": 2938, ""3"": 26676, ""4"": 25198}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79237_40965,moscow_city_small,17,79237,40965,images/tiles/moscow_city_small_17_79237_40965.png,masks/tiles/moscow_city_small_17_79237_40965.png,0.823059,"{""0"": 11596, ""2"": 48, ""3"": 30520, ""4"": 23372}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79238_40965,moscow_city_small,17,79238,40965,images/tiles/moscow_city_small_17_79238_40965.png,masks/tiles/moscow_city_small_17_79238_40965.png,0.805405,"{""0"": 12753, ""2"": 91, ""3"": 30561, ""4"": 22131}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79239_40965,moscow_city_small,17,79239,40965,images/tiles/moscow_city_small_17_79239_40965.png,masks/tiles/moscow_city_small_17_79239_40965.png,0.739624,"{""0"": 17064, ""2"": 2990, ""3"": 30957, ""4"": 14525}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79240_40965,moscow_city_small,17,79240,40965,images/tiles/moscow_city_small_17_79240_40965.png,masks/tiles/moscow_city_small_17_79240_40965.png,0.486862,"{""0"": 33629, ""2"": 1096, ""3"": 20803, ""4"": 10008}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79218_40966,moscow_city_small,17,79218,40966,images/tiles/moscow_city_small_17_79218_40966.png,masks/tiles/moscow_city_small_17_79218_40966.png,0.337173,"{""0"": 43439, ""2"": 3245, ""3"": 11588, ""4"": 7264}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79219_40966,moscow_city_small,17,79219,40966,images/tiles/moscow_city_small_17_79219_40966.png,masks/tiles/moscow_city_small_17_79219_40966.png,0.789627,"{""0"": 13787, ""2"": 5863, ""3"": 22922, ""4"": 22964}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79220_40966,moscow_city_small,17,79220,40966,images/tiles/moscow_city_small_17_79220_40966.png,masks/tiles/moscow_city_small_17_79220_40966.png,0.578323,"{""0"": 27635, ""2"": 2677, ""3"": 19335, ""4"": 15889}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79221_40966,moscow_city_small,17,79221,40966,images/tiles/moscow_city_small_17_79221_40966.png,masks/tiles/moscow_city_small_17_79221_40966.png,0.704102,"{""0"": 19392, ""2"": 2166, ""3"": 27016, ""4"": 16962}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79222_40966,moscow_city_small,17,79222,40966,images/tiles/moscow_city_small_17_79222_40966.png,masks/tiles/moscow_city_small_17_79222_40966.png,0.617966,"{""0"": 25037, ""2"": 817, ""3"": 23049, ""4"": 16633}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79223_40966,moscow_city_small,17,79223,40966,images/tiles/moscow_city_small_17_79223_40966.png,masks/tiles/moscow_city_small_17_79223_40966.png,0.800827,"{""0"": 13053, ""2"": 3511, ""3"": 31044, ""4"": 17928}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79224_40966,moscow_city_small,17,79224,40966,images/tiles/moscow_city_small_17_79224_40966.png,masks/tiles/moscow_city_small_17_79224_40966.png,0.81105,"{""0"": 12383, ""2"": 2332, ""3"": 35723, ""4"": 15098}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79225_40966,moscow_city_small,17,79225,40966,images/tiles/moscow_city_small_17_79225_40966.png,masks/tiles/moscow_city_small_17_79225_40966.png,0.702393,"{""0"": 19504, ""2"": 791, ""3"": 29053, ""4"": 16188}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79226_40966,moscow_city_small,17,79226,40966,images/tiles/moscow_city_small_17_79226_40966.png,masks/tiles/moscow_city_small_17_79226_40966.png,0.718307,"{""0"": 18461, ""2"": 838, ""3"": 29767, ""4"": 16470}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79227_40966,moscow_city_small,17,79227,40966,images/tiles/moscow_city_small_17_79227_40966.png,masks/tiles/moscow_city_small_17_79227_40966.png,0.788361,"{""0"": 13870, ""2"": 2164, ""3"": 33602, ""4"": 15900}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79228_40966,moscow_city_small,17,79228,40966,images/tiles/moscow_city_small_17_79228_40966.png,masks/tiles/moscow_city_small_17_79228_40966.png,0.829926,"{""0"": 11146, ""2"": 3485, ""3"": 26249, ""4"": 24656}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79229_40966,moscow_city_small,17,79229,40966,images/tiles/moscow_city_small_17_79229_40966.png,masks/tiles/moscow_city_small_17_79229_40966.png,0.874786,"{""0"": 8206, ""2"": 13875, ""3"": 21895, ""4"": 21560}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79230_40966,moscow_city_small,17,79230,40966,images/tiles/moscow_city_small_17_79230_40966.png,masks/tiles/moscow_city_small_17_79230_40966.png,0.826599,"{""0"": 11364, ""2"": 1751, ""3"": 36106, ""4"": 16315}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79231_40966,moscow_city_small,17,79231,40966,images/tiles/moscow_city_small_17_79231_40966.png,masks/tiles/moscow_city_small_17_79231_40966.png,0.702225,"{""0"": 19515, ""2"": 324, ""3"": 26260, ""4"": 19437}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79232_40966,moscow_city_small,17,79232,40966,images/tiles/moscow_city_small_17_79232_40966.png,masks/tiles/moscow_city_small_17_79232_40966.png,0.683838,"{""0"": 20720, ""2"": 18, ""3"": 35699, ""4"": 9099}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79233_40966,moscow_city_small,17,79233,40966,images/tiles/moscow_city_small_17_79233_40966.png,masks/tiles/moscow_city_small_17_79233_40966.png,0.79245,"{""0"": 13602, ""2"": 3330, ""3"": 26326, ""4"": 22278}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79234_40966,moscow_city_small,17,79234,40966,images/tiles/moscow_city_small_17_79234_40966.png,masks/tiles/moscow_city_small_17_79234_40966.png,0.727585,"{""0"": 17853, ""2"": 1033, ""3"": 23362, ""4"": 23288}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79235_40966,moscow_city_small,17,79235,40966,images/tiles/moscow_city_small_17_79235_40966.png,masks/tiles/moscow_city_small_17_79235_40966.png,0.809311,"{""0"": 12497, ""2"": 6206, ""3"": 29639, ""4"": 17194}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79236_40966,moscow_city_small,17,79236,40966,images/tiles/moscow_city_small_17_79236_40966.png,masks/tiles/moscow_city_small_17_79236_40966.png,0.792221,"{""0"": 13617, ""2"": 4170, ""3"": 27935, ""4"": 19814}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79237_40966,moscow_city_small,17,79237,40966,images/tiles/moscow_city_small_17_79237_40966.png,masks/tiles/moscow_city_small_17_79237_40966.png,0.839432,"{""0"": 10523, ""2"": 8353, ""3"": 21195, ""4"": 25465}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79238_40966,moscow_city_small,17,79238,40966,images/tiles/moscow_city_small_17_79238_40966.png,masks/tiles/moscow_city_small_17_79238_40966.png,0.817703,"{""0"": 11947, ""2"": 8678, ""3"": 21481, ""4"": 23430}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79239_40966,moscow_city_small,17,79239,40966,images/tiles/moscow_city_small_17_79239_40966.png,masks/tiles/moscow_city_small_17_79239_40966.png,0.673615,"{""0"": 21390, ""2"": 546, ""3"": 22655, ""4"": 20945}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79240_40966,moscow_city_small,17,79240,40966,images/tiles/moscow_city_small_17_79240_40966.png,masks/tiles/moscow_city_small_17_79240_40966.png,0.413376,"{""0"": 38445, ""3"": 16578, ""4"": 10513}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79218_40967,moscow_city_small,17,79218,40967,images/tiles/moscow_city_small_17_79218_40967.png,masks/tiles/moscow_city_small_17_79218_40967.png,0.486572,"{""0"": 33648, ""2"": 1070, ""3"": 17635, ""4"": 13183}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79219_40967,moscow_city_small,17,79219,40967,images/tiles/moscow_city_small_17_79219_40967.png,masks/tiles/moscow_city_small_17_79219_40967.png,0.701675,"{""0"": 19551, ""2"": 2926, ""3"": 22736, ""4"": 20323}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79220_40967,moscow_city_small,17,79220,40967,images/tiles/moscow_city_small_17_79220_40967.png,masks/tiles/moscow_city_small_17_79220_40967.png,0.60318,"{""0"": 26006, ""2"": 7814, ""3"": 21089, ""4"": 10627}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79221_40967,moscow_city_small,17,79221,40967,images/tiles/moscow_city_small_17_79221_40967.png,masks/tiles/moscow_city_small_17_79221_40967.png,0.501923,"{""0"": 32642, ""2"": 461, ""3"": 16510, ""4"": 15923}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79222_40967,moscow_city_small,17,79222,40967,images/tiles/moscow_city_small_17_79222_40967.png,masks/tiles/moscow_city_small_17_79222_40967.png,0.797928,"{""0"": 13243, ""2"": 11225, ""3"": 20340, ""4"": 20728}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79223_40967,moscow_city_small,17,79223,40967,images/tiles/moscow_city_small_17_79223_40967.png,masks/tiles/moscow_city_small_17_79223_40967.png,0.733246,"{""0"": 17482, ""2"": 3461, ""3"": 21410, ""4"": 23183}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79224_40967,moscow_city_small,17,79224,40967,images/tiles/moscow_city_small_17_79224_40967.png,masks/tiles/moscow_city_small_17_79224_40967.png,0.805588,"{""0"": 12741, ""2"": 715, ""3"": 31589, ""4"": 20491}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79225_40967,moscow_city_small,17,79225,40967,images/tiles/moscow_city_small_17_79225_40967.png,masks/tiles/moscow_city_small_17_79225_40967.png,0.643143,"{""0"": 23387, ""2"": 214, ""3"": 26380, ""4"": 15555}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79226_40967,moscow_city_small,17,79226,40967,images/tiles/moscow_city_small_17_79226_40967.png,masks/tiles/moscow_city_small_17_79226_40967.png,0.696152,"{""0"": 19913, ""2"": 1046, ""3"": 25072, ""4"": 19505}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79227_40967,moscow_city_small,17,79227,40967,images/tiles/moscow_city_small_17_79227_40967.png,masks/tiles/moscow_city_small_17_79227_40967.png,0.768631,"{""0"": 15163, ""2"": 17863, ""3"": 2414, ""4"": 30096}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79228_40967,moscow_city_small,17,79228,40967,images/tiles/moscow_city_small_17_79228_40967.png,masks/tiles/moscow_city_small_17_79228_40967.png,0.846817,"{""0"": 10039, ""2"": 3706, ""3"": 30389, ""4"": 21402}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79229_40967,moscow_city_small,17,79229,40967,images/tiles/moscow_city_small_17_79229_40967.png,masks/tiles/moscow_city_small_17_79229_40967.png,0.835541,"{""0"": 10778, ""2"": 292, ""3"": 36128, ""4"": 18338}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79230_40967,moscow_city_small,17,79230,40967,images/tiles/moscow_city_small_17_79230_40967.png,masks/tiles/moscow_city_small_17_79230_40967.png,0.711151,"{""0"": 18930, ""2"": 508, ""3"": 32598, ""4"": 13500}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79231_40967,moscow_city_small,17,79231,40967,images/tiles/moscow_city_small_17_79231_40967.png,masks/tiles/moscow_city_small_17_79231_40967.png,0.847031,"{""0"": 10025, ""3"": 38314, ""4"": 17197}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79232_40967,moscow_city_small,17,79232,40967,images/tiles/moscow_city_small_17_79232_40967.png,masks/tiles/moscow_city_small_17_79232_40967.png,0.816437,"{""0"": 12030, ""2"": 222, ""3"": 37974, ""4"": 15310}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79233_40967,moscow_city_small,17,79233,40967,images/tiles/moscow_city_small_17_79233_40967.png,masks/tiles/moscow_city_small_17_79233_40967.png,0.875458,"{""0"": 8162, ""2"": 1649, ""3"": 32931, ""4"": 22794}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79234_40967,moscow_city_small,17,79234,40967,images/tiles/moscow_city_small_17_79234_40967.png,masks/tiles/moscow_city_small_17_79234_40967.png,0.777344,"{""0"": 14592, ""3"": 34656, ""4"": 16288}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79235_40967,moscow_city_small,17,79235,40967,images/tiles/moscow_city_small_17_79235_40967.png,masks/tiles/moscow_city_small_17_79235_40967.png,0.76088,"{""0"": 15671, ""3"": 37633, ""4"": 12232}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79236_40967,moscow_city_small,17,79236,40967,images/tiles/moscow_city_small_17_79236_40967.png,masks/tiles/moscow_city_small_17_79236_40967.png,0.704666,"{""0"": 19355, ""3"": 31241, ""4"": 14940}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79237_40967,moscow_city_small,17,79237,40967,images/tiles/moscow_city_small_17_79237_40967.png,masks/tiles/moscow_city_small_17_79237_40967.png,0.803818,"{""0"": 12857, ""3"": 34183, ""4"": 18496}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79238_40967,moscow_city_small,17,79238,40967,images/tiles/moscow_city_small_17_79238_40967.png,masks/tiles/moscow_city_small_17_79238_40967.png,0.842987,"{""0"": 10290, ""2"": 1716, ""3"": 36146, ""4"": 17384}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79239_40967,moscow_city_small,17,79239,40967,images/tiles/moscow_city_small_17_79239_40967.png,masks/tiles/moscow_city_small_17_79239_40967.png,0.71727,"{""0"": 18529, ""2"": 1980, ""3"": 15895, ""4"": 29132}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79240_40967,moscow_city_small,17,79240,40967,images/tiles/moscow_city_small_17_79240_40967.png,masks/tiles/moscow_city_small_17_79240_40967.png,0.36293,"{""0"": 41751, ""2"": 3857, ""3"": 9368, ""4"": 10560}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79218_40968,moscow_city_small,17,79218,40968,images/tiles/moscow_city_small_17_79218_40968.png,masks/tiles/moscow_city_small_17_79218_40968.png,0.352615,"{""0"": 42427, ""3"": 18765, ""4"": 4344}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79219_40968,moscow_city_small,17,79219,40968,images/tiles/moscow_city_small_17_79219_40968.png,masks/tiles/moscow_city_small_17_79219_40968.png,0.571838,"{""0"": 28060, ""2"": 11594, ""3"": 16188, ""4"": 9694}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79220_40968,moscow_city_small,17,79220,40968,images/tiles/moscow_city_small_17_79220_40968.png,masks/tiles/moscow_city_small_17_79220_40968.png,0.626831,"{""0"": 24456, ""2"": 4648, ""3"": 31844, ""4"": 4588}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79221_40968,moscow_city_small,17,79221,40968,images/tiles/moscow_city_small_17_79221_40968.png,masks/tiles/moscow_city_small_17_79221_40968.png,0.65213,"{""0"": 22798, ""2"": 789, ""3"": 22663, ""4"": 19286}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79222_40968,moscow_city_small,17,79222,40968,images/tiles/moscow_city_small_17_79222_40968.png,masks/tiles/moscow_city_small_17_79222_40968.png,0.796539,"{""0"": 13334, ""2"": 19804, ""3"": 16812, ""4"": 15586}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79223_40968,moscow_city_small,17,79223,40968,images/tiles/moscow_city_small_17_79223_40968.png,masks/tiles/moscow_city_small_17_79223_40968.png,0.86647,"{""0"": 8751, ""2"": 11824, ""3"": 24530, ""4"": 20431}",Overture Maps,17,EPSG:4326
moscow_city_small_17_79224_40968,moscow_city_small,17,79224,40968,images/tiles/moscow_city_small_17_79224_40968.png,masks/tiles/moscow_city_small_17_79224_40968.png,0.813187,"{""0"": 12243, ""2"": 2682, ""3"": 24934, ""4"": 25677}",Overture Maps,17,EPSG:4326
